Country,Name,Lat,Lon,Population
Mexico,Santiago Papasquiaro,25.0439,-105.4192,26121
United States,Sebastian,27.7882,-80.4813,26118
United States,Northport,33.2589,-87.5984,26115
Germany,Helmstedt,52.2281,11.0106,25728
Libya,Mizdah,31.4337,12.9833,26107
Philippines,San Manuel,15.8333,120.5833,25504
Canada,Saint-Bruno-de-Montarville,45.5333,-73.35,26107
Brazil,Queimadas,-10.9778,-39.6239,26083
United States,Natchez,31.5437,-91.3867,26095
Mexico,Zacualtipán,20.65,-98.65,25987
Germany,Sankt Wendel,49.4667,7.1667,25862
Philippines,Conner,17.8,121.3333,26051
United States,Winchester,38.0017,-84.1907,26083
Portugal,Odemira,37.5833,-8.6333,26066
Spain,Novelda,38.385,-0.768,25741
Brazil,Aparecida do Taboado,-20.0869,-51.0939,26069
Philippines,Zarraga,10.8167,122.6,25605
United States,Twentynine Palms,34.1478,-116.0659,26073
Italy,Roseto degli Abruzzi,42.6833,14.0167,25588
Philippines,Sapian,11.5,122.6,25821
Brazil,Itaí,-23.4178,-49.0906,26042
United States,Holt,42.6416,-84.5307,26065
Netherlands,Stein,50.9679,5.7652,24961
Russia,Zavodoukovsk,56.5,66.55,26048
Austria,Traun,48.2217,14.2397,24477
Netherlands,Duiven,51.9472,6.0211,25332
Venezuela,Puerto Píritu,10.0667,-65.05,25981
United States,East St. Louis,38.6156,-90.1304,26047
United States,Sachse,32.9726,-96.5793,26046
United States,Montgomery,40.2411,-75.2319,26044
Indonesia,Tinipuka,-4.5496,136.89,26021
Spain,Renedo,43.3578,-3.9581,25731
Philippines,Pandami,5.5333,120.75,25885
France,Libourne,44.92,-0.24,24845
China,Gaoya,36.4609,104.9936,25993
Italy,Nocera Superiore,40.7417,14.6722,24369
Philippines,Sinait,17.8667,120.4583,25640
Germany,Friedrichsdorf,50.2569,8.6418,25194
Philippines,South Ubian,5.1833,120.4833,25935
Italy,Montichiari,45.4161,10.3917,25714
Philippines,Tamparan,7.879,124.333,25874
Burkina Faso,Diapaga,12.0667,1.7833,26013
Germany,Achern,48.6314,8.0739,25630
France,Saintes,45.7464,-0.6333,25470
Spain,Jumilla,38.4792,-1.325,25994
United States,Paris,33.6688,-95.546,26010
United States,Haines City,28.11,-81.6157,26009
France,Blagnac,43.6364,1.3906,24517
Philippines,Allen,12.5013,124.282,25469
Greece,Salamína,37.9333,23.5,25370
United States,Cave Spring,37.2254,-80.0073,26001
Brazil,Santo Antônio do Monte,-20.0869,-45.2939,25975
Philippines,Quezon,17.3167,121.6167,25860
Italy,Correggio,44.7717,10.7806,25664
Angola,Caluquembe,-13.7833,14.6833,25933
Colombia,Istmina,5.1633,-76.6867,25981
Philippines,Magdalena,14.2,121.4333,25266
Russia,Kimovsk,53.9667,38.5333,25951
United States,Merrimack,42.8547,-71.5188,25987
United States,Superior,46.6941,-92.0823,25977
Bulgaria,Karlovo,42.642,24.8082,25919
China,Maozhou,38.86,116.1244,25509
Turkey,Marmara Ere?lisi,40.9697,27.9553,25873
Brazil,Encruzilhada do Sul,-30.5439,-52.5219,25960
Romania,Pantelimon,44.4528,26.2036,25596
United States,West Odessa,31.8388,-102.4996,25962
Mexico,Álamos,27.0275,-108.94,24493
Guatemala,San Juan Ixcoy,15.6,-91.45,25846
United States,Medina,41.1358,-81.8694,25956
United States,Conway,33.8399,-79.0424,25956
Colombia,Santa Ana,9.3194,-74.5706,25938
Argentina,Dolores,-36.3132,-57.6792,25940
United States,Barberton,41.0094,-81.6038,25953
United States,Española,36.0041,-106.0669,25952
Nigeria,Koko,11.4232,4.517,25792
Australia,Armidale,-30.5,151.65,24504
China,Yinajia,26.8239,105.695,25745
Peru,San Vicente de Cañete,-13.0833,-76.4,25829
Mexico,Cuajinicuilapa,16.4717,-98.4153,25922
United Kingdom,Newport,50.701,-1.2883,25496
Japan,?machi,36.5,137.85,25883
United States,Londonderry,42.8796,-71.3873,25927
Spain,Erandio,43.3047,-2.9731,24530
Nepal,Mala?gaw?,26.8667,85.5667,25102
United States,Dix Hills,40.8035,-73.337,25925
Spain,Villanueva de la Serena,38.9667,-5.8,25752
Switzerland,Wetzikon,47.3208,8.7931,24452
United States,Rock Springs,41.5951,-109.2238,25913
Philippines,Santa Lucia,17.1167,120.45,25402
Colombia,San Martín,3.6969,-73.6986,25902
Poland,W?growiec,52.8,17.2,24529
Belgium,Beersel,50.7631,4.3086,25069
United States,South Windsor,41.8353,-72.5733,25898
United States,Mercer Island,47.5661,-122.232,25894
Italy,Mola di Bari,41.0667,17.0833,25393
Germany,Lübbecke,52.3081,8.6231,25490
United States,Heber,40.5068,-111.3984,25877
United States,White Bear Lake,45.0657,-93.015,25875
Guatemala,San Lucas Tolimán,14.6333,-91.1333,25650
Japan,Kunisakimachi-tsurugawa,33.5653,131.7317,25790
Brazil,Lagoa Grande,-8.9969,-40.2719,25849
Brazil,Nova Soure,-11.2328,-38.4828,25854
Germany,Roth,49.2461,11.0911,25593
United Kingdom,Chester-le-Street,54.8594,-1.5699,24227
Guatemala,Santa Lucia La Reforma,15.1333,-91.2333,25668
Germany,Verl,51.8831,8.5167,25498
Canada,Cochrane,51.189,-114.467,25853
United States,Laurel,31.6956,-89.1448,25844
United States,Marshfield,42.114,-70.715,25838
Dominican Republic,Monte Cristi,19.85,-71.65,25776
Italy,Bagno a Ripoli,43.75,11.3167,25483
Ukraine,Yany Kapu,45.9675,33.8003,25769
United States,Holbrook,40.7944,-73.0707,25824
United Kingdom,Broadstairs,51.3589,1.4394,24903
Mexico,Huejotzingo,19.1594,-98.4073,25684
Russia,Kireyevsk,53.9333,37.9333,25741
Colombia,Nechí,8.0958,-74.775,25790
Turkey,Hasköy,38.6864,41.6936,25749
Bulgaria,Velingrad,42.0276,23.9913,25764
Philippines,Tabuelan,10.85,123.9,25630
United States,Bay Point,38.0329,-121.9614,25808
Cuba,Surgidero de Batabanó,22.6986,-82.2939,25664
United States,Mansfield,41.7892,-72.2287,25799
Brazil,Pereira Barreto,-20.6383,-51.1092,25767
United States,Woodstock,42.3096,-88.4352,25786
China,Nanpingcun,39.753,114.0923,25710
Argentina,Firmat,-33.45,-61.4833,25757
United States,Lochearn,39.346,-76.7307,25771
Germany,Groß-Gerau,49.9214,8.4818,25302
Germany,Zittau,50.8961,14.8072,25381
Brazil,Umbaúba,-11.3828,-37.6578,25550
Brazil,Santa Rosa de Viterbo,-21.4728,-47.3628,25666
United States,Green,40.9483,-81.4757,25752
Morocco,Oulad Said,32.632,-8.8456,25650
Mexico,Felipe Carrillo Puerto,19.5786,-88.0453,25744
United States,Wall,40.1674,-74.0974,25745
Ukraine,Saky,45.1336,33.5772,24885
Germany,Pfungstadt,49.8056,8.6044,25151
France,Saint-Ouen-l’Aumône,49.0447,2.1111,23741
Brazil,Aimorés,-19.4958,-41.0639,25703
Brazil,Carandaí,-20.9539,-43.8058,25669
Japan,Ishii,34.0675,134.4419,24856
Germany,Rinteln,52.1906,9.0814,25484
Chile,Carahue,-38.7,-73.1667,25696
Mexico,Cuerámaro,20.6258,-101.6739,25610
Brazil,Panelas,-8.6639,-36.0058,25645
United Kingdom,Golborne,53.4758,-2.5943,24169
France,Étampes,48.4343,2.1615,25092
Canada,Thetford Mines,46.1,-71.3,25709
Morocco,Lamzoudia,31.5833,-8.4833,25674
Spain,Alhaurín el Grande,36.6331,-4.6831,25358
United States,Owatonna,44.0914,-93.2304,25704
Germany,Ditzingen,48.8264,9.0667,24883
Mexico,Tepetlaoxtoc,19.5731,-98.8203,25523
Spain,Adra,36.7478,-3.0161,25412
United States,Pooler,32.1043,-81.2568,25694
Germany,Lennestadt,51.1236,8.0681,25503
United States,Exeter,40.3139,-75.834,25689
China,Haiwei,19.4275,108.8129,25568
Russia,Balabanovo,55.1833,36.65,25608
Ukraine,Haisyn,48.8094,29.3906,25672
Philippines,Datu Piang,7.0178,124.4974,25600
Colombia,Yolombó,6.5978,-75.0122,25647
Brazil,Bom Jesus,-18.215,-49.7419,25648
Hungary,Siófok,46.9,18.05,25461
United States,Madison,32.4738,-90.13,25661
Israel,Nesher,32.7667,35.05,23700
Philippines,Sarrat,18.1622,120.6478,25212
United States,Lancaster,34.7247,-80.7801,25649
Russia,Otradnoye,59.7833,30.8167,25623
Spain,Oliva,38.9194,-0.1211,25224
Netherlands,Veenoord,52.9875,6.2914,25531
China,Lanling,23.0093,114.5697,25043
Brazil,Piraí do Sul,-24.5258,-49.9489,25617
Germany,Rottweil,48.1681,8.6247,25274
United States,Austin,43.6718,-92.9783,25626
Brazil,Mata Grande,-9.1178,-37.7339,25589
China,Fengruncun,34.8537,109.8283,25236
United States,Lockport,41.5904,-88.0292,25615
Morocco,Oulad Tayeb,33.9598,-4.9954,24594
Spain,Ciempozuelos,40.1592,-3.6183,25104
Spain,Puebla de Vallbona,39.5917,-0.553,24858
Philippines,Poro,10.6333,124.4167,25212
United States,Franklin,39.4938,-86.0546,25608
Germany,Wiehl,50.95,7.5333,25135
Canada,Courtenay,49.6878,-124.9944,25599
Spain,Olesa de Montserrat,41.545,1.8944,24144
Brazil,São Geraldo do Araguaia,-6.4008,-48.555,25587
Ukraine,Vynohradiv,48.1397,23.0331,25403
United Kingdom,Gosforth,55.007,-1.623,23620
United States,South Salt Lake,40.7056,-111.8986,25582
Germany,Plettenberg,51.2128,7.8715,25318
Italy,Legnago,45.1929,11.3115,25259
United States,Tarpon Springs,28.1493,-82.7623,25577
United States,Edgewood,39.421,-76.2968,25574
Brazil,Soure,-0.7169,-48.5228,25565
Australia,Busselton,-33.6478,115.3458,25329
Germany,Rudolstadt,50.7169,11.3275,25115
Guinea,Tougué,11.44,-11.67,25531
Philippines,Dingalan,15.3833,121.4,25482
Philippines,Santa Maria,17.4667,121.75,25382
Germany,Staßfurt,51.8667,11.5667,25385
United States,Bluffton,32.2135,-80.9316,25557
United States,Sevierville,35.8873,-83.5677,25557
United States,Forest Grove,45.5244,-123.1101,25553
Philippines,Paete,14.3667,121.4833,25096
China,Yanyan,24.4166,116.3271,25355
United States,Randolph,40.8434,-74.5818,25549
Colombia,Solano,0.6983,-75.2539,25546
Philippines,Bugho,10.8,124.9333,25379
United States,Sun City West,33.6693,-112.3575,25544
Italy,Thiene,45.7072,11.4786,24309
Brazil,Luzilândia,-3.4578,-42.37,25504
Brazil,Cambará,-23.0458,-50.0739,25466
Russia,Yanaul,56.2667,54.9333,25511
United States,South Portland,43.631,-70.2895,25532
United States,Ruskin,27.7065,-82.4209,25530
United States,Denison,33.7672,-96.5807,25529
Belgium,Maaseik,51.1019,5.7856,25201
United States,Farmington,41.7288,-72.8407,25528
Germany,Brilon,51.3956,8.5678,25417
Netherlands,Oud-Beijerland,51.82,4.42,24301
Norway,Eidsvoll,60.3475,11.2508,25436
Philippines,Del Gallego,13.9167,122.6,25397
Morocco,Ain Aicha,34.4833,-4.7,25417
Philippines,Piagapo,8,124.2,25440
Brazil,Alta Floresta D’Oeste,-11.9283,-61.995,25506
Georgia,Samtredia,42.1625,42.3417,25318
Brazil,Tanabi,-20.6258,-49.6489,25467
Poland,Skawina,49.9753,19.8275,24310
United States,Keystone,28.1312,-82.5999,25493
United States,Moon,40.5082,-80.2073,25489
Ukraine,Korostyshiv,50.3186,29.0592,25445
Italy,Dalmine,45.65,9.6,23495
United Kingdom,Workington,54.6365,-3.5549,25207
Brazil,Jequitinhonha,-16.4339,-41.0028,25474
United Kingdom,Witham,51.7978,0.6373,25353
Colombia,Sandoná,1.2847,-77.4711,25220
Colombia,Vistahermosa,3.1239,-73.7514,25461
France,Laon,49.5639,3.6244,24876
Brazil,Tamboril,-4.8319,-40.3208,25451
Germany,Markkleeberg,51.2778,12.3833,24679
Colombia,San José,1.6967,-78.2453,25433
Colombia,La Unión,1.6053,-77.1297,25270
Russia,Inta,66.0398,60.1315,25444
Brazil,Capão do Leão,-31.7628,-52.4839,25409
Italy,Ruvo di Puglia,41.1173,16.4837,25328
Japan,Yamagata,35.5061,136.7814,25325
China,Wumaying,38.0094,116.8032,25220
Philippines,Lamut,16.65,121.225,25279
Brazil,Ituporanga,-27.4139,-49.6008,25355
Russia,Ozëry,54.85,38.55,25359
Philippines,San Pablo,17.4831,121.9878,25384
France,La Valette-du-Var,43.1383,5.9831,23884
Brazil,Tupaciguara,-18.5928,-48.705,25398
Portugal,Albergaria-a-Velha,40.6936,-8.4806,25252
New Zealand,Taupo,-38.69,176.08,25400
Bulgaria,Sevlievo,43.0258,25.1039,25372
Germany,Harsewinkel,51.9667,8.2331,25147
Netherlands,Cuijk,51.7269,5.8794,24931
Germany,Meckenheim,50.6333,7.0167,24684
Brazil,Bom Jesus,-9.0739,-44.3589,25387
Syria,?aydn?y?,33.6958,36.3775,25194
Brazil,Areia Branca,-4.9558,-37.1369,25315
United States,Claremore,36.3143,-95.6099,25384
Brazil,Pinheiral,-22.5128,-44.0008,25364
United Kingdom,Whitehaven,54.548,-3.5855,23986
United States,Homewood,33.4617,-86.8092,25377
France,Muret,43.4611,1.3267,24945
Brazil,Formosa do Rio Preto,-11.0478,-45.1928,25372
Brazil,São João da Ponte,-15.9289,-44.0078,25358
Malawi,Chiromo,-16.55,35.1332,25235
China,Mengdan,24.2752,98.4672,25299
Brazil,Ibiá,-19.4778,-46.5389,25358
Guatemala,La Blanca,14.5791,-92.1414,25000
Canada,Magog,45.2667,-72.15,25358
United States,Hudson,42.7639,-71.4072,25356
Russia,Mednogorsk,51.4221,57.5953,25272
Philippines,Pandag,6.7411,124.7827,25057
Philippines,Tabina,7.4655,123.4086,25061
Germany,Horb am Neckar,48.445,8.6911,25135
Colombia,Chocontá,5.1467,-73.6825,25257
United States,Farmington,40.9846,-111.9065,25339
Belgium,Westerlo,51.0897,4.9153,24884
Chile,Salamanca,-31.7667,-70.9667,25326
United States,Columbine,39.5879,-105.0694,25332
Russia,Zheleznovodsk,44.1333,43.0333,24768
Mexico,Pinal de Amoles,21.1342,-99.4586,25325
United States,Canyon Lake,29.8761,-98.2611,25325
Philippines,Lopez Jaena,8.55,123.7667,25055
Morocco,Oulad Barhil,30.6388,-8.4732,24288
United States,Kingsville,27.5094,-97.8611,25315
Russia,Kochubeyevskoye,44.6706,41.838,25279
United States,Forest City,35.3338,-81.8702,25311
Philippines,Cabangan,15.1333,120.15,25163
Belgium,Merelbeke,50.9939,3.7461,24634
United States,Salem,37.2864,-80.0555,25301
Switzerland,Baar,47.1956,8.5264,24322
United States,Bainbridge Island,47.6439,-122.5434,25298
Germany,Norden,53.5967,7.2056,25060
Germany,Salzkotten,51.6708,8.6047,25062
Germany,Petershagen,52.3833,8.9667,25168
United States,Dedham,42.2466,-71.1777,25283
India,Khed Brahma,24.0299,73.0463,25001
United States,Caledonia,42.7986,-87.8762,25277
Japan,Kamo,37.6667,139.0333,25086
Brazil,Elói Mendes,-21.61,-45.565,25220
United States,De Witt,43.0503,-76.0712,25269
Brazil,Cajuru,-21.2753,-47.3042,25230
United States,Champlin,45.1702,-93.3903,25268
Morocco,El Ghiate,32.0331,-9.1625,25162
Germany,Sprockhövel,51.3614,7.244,24747
Bulgaria,Lom,43.8272,23.2364,25172
United Kingdom,Thetford,52.41,0.74,24340
Zimbabwe,Kariba,-16.5333,28.8,24210
Denmark,Frederikshavn,57.4337,10.5333,24103
Philippines,Camalaniugan,18.2667,121.6833,24923
China,Xiaolongtan,23.8099,103.203,24986
Morocco,Safsaf,34.5581,-6.0078,25075
Poland,Ko?cierzyna,54.1167,17.9833,23744
Brazil,Anastácio,-20.4839,-55.8069,25237
Finland,Sastamala,61.3417,22.9083,25220
Brazil,Apiaí,-24.5097,-48.8428,25211
United States,Edwardsville,38.7923,-89.9877,25233
Colombia,Pinillos,8.915,-74.4619,24923
Italy,Genzano di Roma,41.7022,12.6925,23892
France,Rochefort,45.9421,-0.9588,24151
United States,Fairland,39.0804,-76.9527,25220
Germany,Bad Oldesloe,53.8117,10.3742,24744
Russia,Morozovsk,48.35,41.8333,25198
United States,Elk River,45.3314,-93.567,25213
Japan,T?no,39.3275,141.5336,25181
Spain,Onda,39.9625,-0.2639,24980
Germany,Idstein,50.2206,8.2692,24897
United States,Rosemount,44.7465,-93.0662,25207
Philippines,San Isidro,16.8667,121.7667,24861
Italy,Portogruaro,45.7833,12.8333,24959
Italy,Sezze,41.5,13.0667,24954
United States,Fountain Hills,33.6073,-111.7398,25200
Brazil,Espera Feliz,-20.65,-41.9069,25122
United Kingdom,Droitwich,52.267,-2.153,23504
Peru,Otuzco,-7.9025,-78.5657,25134
Spain,Cambre,43.283,-8.333,24594
Philippines,Paoay,18.0553,120.5161,24866
Brazil,Agrestina,-8.45,-35.95,25065
Iraq,Shaql?wah,36.3964,44.3436,25000
Mexico,Santa María Tonameca,15.7458,-96.5472,25130
Finland,Raahe,64.6847,24.4792,25165
Philippines,Tarangnan,11.9,124.75,24992
Colombia,Socorro,6.4603,-73.27,24895
Brazil,Icatu,-2.7758,-44.0658,25145
Brazil,Quissamã,-22.1069,-41.4719,25126
Norway,Nedre Eiker,59.7647,10.0333,24963
United Kingdom,Great Sankey,53.3918,-2.6383,24211
Armenia,Charentsavan,40.4097,44.6431,25039
Germany,Delitzsch,51.5264,12.3425,24868
Russia,Atkarsk,51.8667,45,25140
Russia,Sovetskaya Gavan’,48.9667,140.2833,25147
Spain,Villarrobledo,39.2667,-2.6,25116
United States,Belvidere,42.2544,-88.8649,25143
Kazakhstan,Ereymenta?,51.6303,73.1049,25141
China,Yuzhang,25.3561,105.102,24934
United States,Riverside,39.7836,-84.1219,25133
United States,Reading,42.5351,-71.1056,25132
United States,Middle River,39.3345,-76.4318,25129
United States,Walpole,42.1465,-71.2555,25129
United States,Muskego,42.886,-88.1291,25127
Nepal,Jaleshwar,26.6333,85.8,23533
Austria,Wolfsberg,46.8419,14.8408,25035
United States,Hazelwood,38.7931,-90.3899,25117
United States,Scottsbluff,41.8684,-103.6616,25114
Philippines,Tubay,9.165,125.5226,24932
United Kingdom,Pitsea,51.569,0.504,25000
China,Dalupo,19.3908,110.4662,24923
Peru,Santo Tomás,-14.45,-72.082,25087
Philippines,Saguiaran,8.0333,124.2667,24619
Brazil,Uauá,-9.8419,-39.4819,25087
United States,Derry,40.2709,-76.6561,25093
Brazil,Matriz de Camarajibe,-9.1519,-35.5328,25012
Austria,Krems an der Donau,48.4167,15.6167,24610
Canada,Whitehorse,60.7029,-135.0691,25085
Poland,Bia?ogard,54.007,15.9875,24146
Mexico,Doctor Mora,21.1425,-100.3192,24976
Japan,Sakai,36.1,139.8,24035
United States,Fresno,29.5358,-95.4696,25072
United States,Rockaway,40.9602,-74.4988,25069
Romania,Turnu M?gurele,43.7517,24.8708,24772
United States,Ridgewood,40.9822,-74.1128,25056
China,Wujiaying,33.1871,107.048,24861
Brazil,Piritiba,-11.73,-40.555,25027
Brazil,Cruz,-2.9178,-40.1719,24977
Brazil,Santa Maria do Pará,-1.3519,-47.5758,24995
Ukraine,Slavutych,51.5206,30.7569,25030
United States,Yucca Valley,34.1234,-116.4216,25042
United States,Ridgefield,41.3065,-73.5023,25042
Spain,Torrelodones,40.5778,-3.9278,23902
Brazil,Iraquara,-12.2489,-41.6189,25006
United States,Branson,36.651,-93.2635,25033
Mexico,Sultepec,18.8667,-99.95,24986
Pakistan,Dainyor,35.9206,74.3783,25000
United Kingdom,Seaford,50.77,0.1,23463
Russia,Uvarovo,51.9833,42.2667,23987
Poland,Sandomierz,50.6833,21.75,24187
Romania,Caransebe?,45.4214,22.2219,24689
Yemen,Ma‘bar,14.7939,44.2936,24707
Brazil,Valparaíso,-21.2278,-50.8678,24993
Germany,Eisenhüttenstadt,52.1465,14.63,24633
Belgium,Zwevegem,50.8,3.3333,24619
United States,Balch Springs,32.7194,-96.6151,25007
Canada,Woolwich,43.5667,-80.4833,25006
Germany,Übach-Palenberg,50.9197,6.1194,24081
Germany,Warstein,51.45,8.3667,24842
Italy,Magenta,45.4603,8.8766,23906
Germany,Ronnenberg,52.3194,9.6556,24347
Brazil,Santa Gertrudes,-22.4569,-47.53,24737
Germany,Espelkamp,52.3772,8.6328,24685
United States,Timberwood Park,29.6994,-98.4838,24978
Germany,Olpe,51.0289,7.8514,24688
United States,De Pere,44.4309,-88.0785,24970
Brazil,Ribas do Rio Pardo,-20.4428,-53.7589,24966
Brazil,Piranhas,-9.6239,-37.7569,24950
United States,Socastee,33.6871,-79.0086,24964
Philippines,Lagindingan,8.5833,124.45,24405
United States,Susquehanna,40.3111,-76.8699,24954
Uzbekistan,Rishton,40.3567,71.2847,23706
Germany,Schmallenberg,51.1333,8.3,24869
Puerto Rico,Fajardo,18.333,-65.6592,24950
United States,Marysville,40.2278,-83.3595,24949
Guatemala,San Martín Sacatepéquez,14.8246,-91.6425,24700
Niger,Madaoua,14.0762,5.9586,24804
Brazil,São João dos Patos,-6.495,-43.7019,24928
United States,Derby,37.5571,-97.2552,24943
Spain,Zarautz,43.2833,-2.1667,23360
Slovakia,Trebišov,48.6333,21.7167,24587
Philippines,Manito,13.1235,123.8693,24707
Czechia,Litom??ice,50.5336,14.1319,23623
Spain,Bétera,39.5922,-0.4625,24604
United Kingdom,Plymstock,50.3569,-4.09,24103
China,Shitan,22.4546,112.5832,24667
France,Vertou,47.1689,-1.4697,24219
Spain,Valls,41.2883,1.2508,24477
United States,Wilsonville,45.3107,-122.7705,24918
Morocco,Echemmaia Est,32.0705,-8.6532,24303
Switzerland,Wil,47.4664,9.0497,23768
Russia,Sharya,58.3667,45.5,23976
Philippines,Ampatuan,6.8348,124.4581,24801
Morocco,Douar Olad. Salem,32.8739,-8.8589,24775
Italy,Ottaviano,40.85,14.4775,23710
Morocco,Ouaoula,31.8667,-6.75,24790
United States,Clayton,35.6591,-78.4499,24887
United States,Brookings,44.3022,-96.7859,24887
Russia,Pavlovsk,50.45,40.0667,24858
China,Liangwu,23.6012,111.8238,24838
United Kingdom,Evesham,52.092,-1.947,23428
Guatemala,Cabricán,15.0768,-91.65,24474
Mexico,Aquila,18.5833,-103.5167,24864
Austria,Leoben,47.3817,15.0972,24645
United States,North Laurel,39.1286,-76.8476,24873
Czechia,B?eclav,48.759,16.882,24554
Italy,Montevarchi,43.5234,11.5679,24440
Philippines,Sierra Bullones,9.8167,124.2833,24745
United States,Walker,42.9853,-85.7446,24869
Argentina,Colón,-32.2241,-58.1419,24835
United States,Wyandotte,42.2113,-83.1558,24859
Colombia,Santa Rosa,10.4456,-75.3686,24694
United States,Grandview,38.8802,-94.5227,24856
China,Dongxiaozhai,40.1149,118.1375,24495
United States,Forest Lake,45.2536,-92.9583,24853
Brazil,Igreja Nova,-10.1253,-36.6619,24793
Philippines,Mabini,16.0697,119.94,24765
United States,Middleborough,41.8803,-70.8745,24850
United States,Chesapeake Beach,38.6881,-76.5448,24845
Philippines,Altavas,11.5333,122.4833,24619
United States,Palm City,27.1736,-80.2861,24840
United States,Hudson,44.9637,-92.7316,24832
Brazil,Pão de Açúcar,-9.7478,-37.4369,24792
Pakistan,Kulachi,31.9286,70.4592,24738
China,Zhuchangba,26.6615,106.5485,24281
Germany,Isernhagen-Süd,52.4342,9.8572,24409
Bulgaria,Aytos,42.699,27.249,24750
Philippines,Pangil,14.4,121.4667,24274
Argentina,Lincoln,-34.85,-61.5167,24798
United States,Simsbury,41.8729,-72.8256,24799
Spain,Calahorra,42.3,-1.9667,24531
Japan,Oga,39.8867,139.8478,24690
United States,Swatara,40.2463,-76.803,24792
Finland,Raisio,60.4861,22.1694,24290
Czechia,?eský T?šín,49.7461,18.6262,24069
Czechia,Hodonín,48.849,17.1324,24385
Colombia,Villanueva,4.6087,-72.9288,24740
United States,Clarksburg,39.2314,-77.2617,24767
China,Ziketan,35.5885,99.9866,24758
Germany,Lüdinghausen,51.7681,7.4444,24590
Tanzania,Kakonko,-3.2796,30.96,24688
Russia,Buy,58.4833,41.5167,23809
Colombia,Tauramena,5.0167,-72.75,24747
United States,South Elgin,41.9906,-88.3134,24755
Azerbaijan,?amax?,40.6339,48.6392,24681
